smiles,pchembl_value,pred
CCCN(CCCNC(=O)CCCNC(=O)CCCOc1ccc(CCNc2nc(N)n3nc(-c4ccco4)nc3n2)cc1)CCc1cccc2c1CC(=O)N2,6.96,7.150684563135506
Clc1ccc(Nc2nc3c(N4CCCC4)ncnc3s2)cc1,5.69,5.846887310996884
Nc1nc(-c2ccco2)c2ncn(Cc3c(Cl)cccc3Cl)c2n1,8.15,8.084554080683121
CN(C)c1nc(NC(=O)c2ccccc2)sc1C(=O)c1cnc(N)n1-c1ccc(C(F)(F)F)cc1,4.78,5.3319105030686105
CC1(C)C(/C=C/C=C/C=C2/N(CCCS(=O)(=O)O)c3ccc(S(=O)(=O)O)cc3C2(C)CCCCCC(=O)NCCCCNC(=O)COc2ccc(CCCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)cc2)=[N+](CCCS(=O)(=O)O)c2ccc(S(=O)(=O)[O-])cc21.CCN(CC)CC.CCN(CC)CC,6.53,6.938233333333321
CCn1c(=O)c2[nH]c(-c3cnn(Cc4cccc(C(F)(F)F)c4)c3)nc2n(C)c1=O,6.63,6.360190276934896
CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(I)c4)nc(Cl)nc31)[C@H](O)[C@@H]2O,6.11,5.71941421994287
CCCc1cc2c(=O)c(-c3nc(C)cs3)coc2cc1O,7.6,7.229461832948647
COc1ccc(-c2nc3c(NC4CCCC4)ncnc3n2C)cc1,5.75,5.930914471138943
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccccc4F)cc3)c(Cl)c2n(CCC)c1=O,6.14,6.664272530875645
COc1ccc(N2CCOCC2)c2sc(NC(=O)C3(C)CCC(O)CC3)nc12,8.595,8.185252248360435
Nc1nc(-c2sc(NC(=O)c3ccco3)nc2-c2ccccc2)nc2sc3c(c12)CCCC3,4.84,5.234608004813971
Nc1nc(-c2cc[nH]n2)c2nnn(Cc3ccccc3F)c2n1,6.62,6.881728610234798
COc1cccc2c1nc(N)n1nc(CN3CCN(c4ncccn4)C[C@H]3C)nc21,7.58,7.5712089811137115
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NC(=O)Nc4ccc(S(N)(=O)=O)cc4)ncnc32)[C@H](O)[C@@H]1O,7.02,6.001321087351133
CCCn1c(-c2ccco2)nc2c(N)nc(NCCc3ccccc3)nc21,7.85,7.758451888489913
CCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(c5ccccc5)CC4)cc3)cc2n(CC)c1=O,6.16,6.367897370435235
OCc1cc(F)c(F)cc1CNc1nc(Cl)nc2c1ncn2[C@@]12C[C@H](O)[C@H](O)[C@@H]1C2,5.12,5.58737029801742
Cc1cc(C)n(-c2cc(NC(=O)Cc3ccc(S(C)(=O)=O)cc3)nc(-c3ccccn3)n2)n1,8.0,8.224221262057876
N#Cc1c(N)nc(-c2ccccc2)nc1-c1ccccc1,7.72,7.378633597265962
Cc1ccc(C)c(CNC(=O)c2cc(-c3ccc(C)o3)nc(N)n2)n1,8.52,8.395954886340508
CCCCC#Cc1nc(NCc2cccc(I)c2)c2ncn([C@H]3[C@H](O)[C@H](O)[C@@H]4C[C@@H]43)c2n1,5.6,5.63933140278548
CCn1c(=O)n(CC2CC2)c(=O)c2[nH]c(-c3cnn(-c4ccc(C(F)(F)F)nc4)c3)nc21,5.64,6.079657240021992
CCCn1c(=O)c2[nH]c(-c3ccc(OC(C)C(=O)NCc4ccc(Cl)cc4)cc3)cc2n(CCC)c1=O,7.33,6.947864339237067
COc1cnc(N2CCOCC2)c2sc(NC(=O)C(C)(C)Oc3ccccc3F)nc12,7.68,7.678460005392265
COCCOc1ccc(N2CCN(CCn3cnc4c3nc(N)n3nc(-c5ccccn5)nc43)CC2)cc1,7.9,7.632116439641794
Cn1c(=O)c2c(nnn2-c2ccc(Cl)cc2N)n(C)c1=O,4.34,5.05309590899399
CNC(=O)[C@H]1[Se][C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,5.92,5.872553694036925
Nc1nc(-c2ccco2)c2ncn(Cc3ccccc3F)c2n1,8.3,8.115395124582518
Cn1ncc2nc(N)n3nc(-c4ccco4)nc3c21,8.44,8.186102340389244
CNc1ncc(C(=O)NCCc2ccccc2)c2nc(-c3ccco3)nn12,7.53,7.27348462751641
Cc1nc(Nc2ccccc2)sc1C(=O)c1cnc(N)n1-c1ccc(Cl)cc1,4.95,5.063010516056842
CC(C)(C)CNC(=O)c1ccc(C(=O)Nc2nccs2)cc1,6.96,6.805600083624375
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(c5ccccc5Cl)CC4)cc3)cc2n(CCC)c1=O,7.42,6.84338524441249
CCCn1c(=O)n(C)c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(c5c(Cl)cncc5Cl)CC4)cc3)cc21,6.19,6.372231532965195
Cc1cc(C)n(-c2nc(NC(=O)CN3CCN(C)CC3)cc(-c3nccs3)n2)n1,7.57,7.529691732442114
NC[C@@H]1[C@@H](CO)O[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@@H]1O,7.338571428571428,6.307834086119801
CCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccccn4)cc3)nc2n(CCCOC)c1=O,6.77,6.6520293792832685
O=C(c1ccccc1)c1sc(NCc2ccc(F)c(F)c2)nc1-c1ccco1,7.19,6.6437564199814165
CCN1CCN(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)CC1,7.96,8.11785833333334
Nc1nc(-c2ccco2)nc2cn(-c3ccccc3O)nc12,7.05,6.8712931634828465
Nc1nc(OCCc2cccc3ccccc23)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,8.42,7.553474931903719
CCC(CC)CNc1nc(NCCc2cn(CC)cn2)nc2c1ncn2[C@@H]1C[C@H](n2cc(CO)cn2)[C@@H](O)[C@H]1O,8.274999999999999,7.737797574710311
Cn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,5.919999999999999,6.458923951711271
CCCC[C@H](NC(=O)CCCCCNC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1C[C@@H](N)C[C@H]1C(N)=O,4.75,4.731051087514133
Nc1ncnc2c1nc(Br)n2C1CCCCC1,4.82,5.423490781681722
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(Br)cc4)cc3)c(O)c2n(CCC)c1=O,7.0,6.84643429449293
COc1cccc(-c2n[nH]c(Cc3ccc(Cl)c(Cl)c3)n2)c1,7.4,6.828471972163237
CN(C)CCN(C)c1ccc(-c2nc(N)nc3c2C(=O)c2ccccc2-3)o1,7.98,8.148011881101642
CCN1CCC(Nc2ccc3c(c2)-c2nc(N)nc(-c4ccccc4)c2C3=O)CC1,7.9,7.97711449903282
Cc1nc2cc(N3CCN(CCn4c(=O)n(C)c5c4nc(N)n4nc(-c6ccco6)nc54)CC3)c(F)cc2o1,9.61,9.458725000000008
CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(NCCc4ccc(NC(=O)c5cc(C(C)(C)C)c(O)c(C(C)(C)C)c5)cc4)nc32)[C@H](O)[C@@H]1O,5.65,6.021895067173427
CNc1ncc(C(=O)OCc2ccc(F)cc2)c2nc(-c3ccco3)nn12,7.15,7.16166838020949
Fc1ccc(CNc2nc(NCc3ccccc3)nc3nc(-c4ccco4)nn23)cc1,7.66,7.389802194018467
CCn1nnc([C@H]2O[C@@H](n3cnc4c(NCc5cccc(Cl)c5)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,7.38,7.168738302237682
CN(C)c1nc(N)nc(-c2sc(NC(=O)c3ccco3)nc2-c2ccccc2)n1,6.75,6.690409067256066
COc1ccc(NC(=O)Nc2nc3cn(C)nc3c3nc(-c4ccco4)nn23)cc1,6.65,6.677391137252819
CCCCC#Cc1nc(NCc2cccc(Cl)c2)c2ncn([C@@H]3SC[C@@H](O)[C@H]3O)c2n1,5.43,5.827586489707326
Nc1nc2c(ncn2CCN2CCN(c3ccc(F)cc3F)CC2)c2nc(-c3ccco3)nn12,9.15,9.19592313170162
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(c5nc6ccc(Cl)cc6s5)CC4)cc3)cc2n(CCC)c1=O,6.09,6.4214718079029005
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(Cc3cncc(F)c3)ccc1C2=O,8.89,8.904382724369004
Nc1nc2c(cnn2CCN2CCc3ncc(C4CC4)cc3C2)c2nc(-c3ccco3)nn12,8.72,8.57721066104151
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC)nc(C#CC(O)c4cccc([N+](=O)[O-])c4)nc32)[C@H](O)[C@@H]1O,6.4,6.202625592906651
CC(C)c1ccc(-c2nc(N)c3cc(Cc4ccccc4)sc3n2)o1,6.78,6.872406278514542
CCCn1c(=O)n(C)c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCc5ccccc5C4)cc3)cc21,6.34,6.339795241666549
Cc1ccccc1-n1cc2c(n1)c(N)nc1ccccc12,5.8,6.043926758936099
CCCCC#Cc1nc(N)c2ncn([C@@H]3O[C@H](CSCCC)[C@@H](O)[C@H]3O)c2n1,6.1,6.108970568504699
CCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(O)cc4)cc3)nc2n(CCCOC)c1=O,6.38,6.652780330882914
CCn1c(=O)c2c(nc(Cc3ccco3)n2C)n(Cc2ccccc2)c1=O,5.76,6.045467962210281
Nc1nc(-n2cccn2)nc(NC2CCCC2)c1Br,8.22,7.892065299518793
CN(C)c1nc(-c2ccco2)c2cnn(CCc3ccccc3)c2n1,5.72,6.112233731484475
Nc1nc(-c2nccs2)c2nnn(Cc3ccccc3F)c2n1,8.07,7.76314867563907
CC(C)(C)n1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,7.35,7.745305250281911
Cn1c(=O)c2c(cc(/C=C/c3ccc(Cl)cc3)n2C)n(C)c1=O,6.58,6.166428558782168
Cn1cc2c(nc(NC(=O)Cc3cccs3)n3nc(-c4ccco4)nc23)n1,7.25,7.334048554101449
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4cc(OC)nc(OC)n4)cc3)cc2n(CCC)c1=O,7.05,6.830953826720677
CNC(=O)[C@H]1[Se][C@@H](n2cnc3c(NCc4cccc(Cl)c4)ncnc32)[C@H](O)[C@@H]1O,6.26,6.016239754868253
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)N[C@H](Cc5c[nH]c6ccccc56)C(=O)O)cc4)nc32)[C@H](O)[C@@H]1O,6.89,7.0559925375471035
CC(=O)Nc1cc(-c2cccc(CC#N)c2)nc(-n2nc(C)cc2C)n1,8.7,8.481027153299921
CCn1nnc([C@H]2O[C@@H](n3cnc4c(NC5CCCO5)ncnc43)[C@H](O)[C@@H]2O)n1,6.93,7.015990668791958
Cc1nc(C(=O)c2ccc(C)s2)c2sccc2n1,5.11,5.969391499436853
Cn1nc(-c2ccc(N=[N+]=[N-])cc2)nc1-c1cccc(CN2CC=CC2)c1,6.4,6.009621951596439
Cn1c(=O)c2[nH]c(-c3ccc(OCCCN4CCN(Cc5ccccc5Cl)CC4)cc3)nc2n(C)c1=O,9.92,9.24703860392999
Nc1ccc(-n2nc3c(=O)[nH]c(-c4ccccc4)cn3c2=O)cc1,6.38,6.178028358234855
C#CCn1c(=O)c2c(nc3n2CCCN3C2CCC2)n(C)c1=O,6.64,6.26680881045203
Cc1cccnc1CNC(=O)c1cc(-c2cccc(Cl)c2)nc(N)n1,7.64,7.5951060346935195
CC(C)Cn1c(=O)c2[nH]c(-c3cnn(Cc4cccc(F)c4)c3)nc2n(C)c1=O,6.52,6.426380899888369
COc1cnc(N2CCOCC2)c2sc(NC(=O)C(C)(C)Oc3ccc(F)cc3F)nc12,7.88,7.816429456310356
OC[C@H]1OC(n2cnc3c(NCc4cccc(I)c4)nc(-n4cc(-c5nccc6ccccc56)cn4)nc32)[C@H](O)[C@@H]1O,7.28,6.541031192757642
Cn1c(=O)c2[nH]c(-c3ccc(OCC(=O)NCc4ccc(Cl)cc4)cc3)cc2n(C)c1=O,7.69,6.912080270853523
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)N[C@@H](Cc5ccccc5)C(=O)OC)cc4)nc32)[C@H](O)[C@@H]1O,6.8,7.044582816947783
Nc1ncc(-c2ccc(O)c(Cl)c2)c(-c2ccccc2)n1,8.89,8.60750181626801
Cn1cc2c(nc(NC(=O)NC3CCN(Cc4ccc(C#N)cc4)CC3)n3nc(-c4ccco4)nc23)n1,5.65,5.2078018558860455
CCCc1cc(O)c2ccc(C)nc2n1,6.025,5.556090141114982
Nc1cc(C(=O)N2CCCCC2)cn2nc(-c3ccc(Br)o3)nc12,7.57,7.42750111342104
Cn1cc2c(nc(NCCCCO)n3nc(-c4ccco4)nc23)n1,6.6,6.598356473147715
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCC(c5ccccc5)(c5ccccc5)CC4)cc3)cc2n(CCC)c1=O,5.98,6.131694700453036
CCn1c(=O)[nH]c(=O)c2[nH]cnc21,4.16,4.349097202470578
CCCn1c(=O)c2nc(-c3cnn(Cc4ccccc4F)c3)[nH]c2n(CCC)c1=O,7.22,6.602136354910181
Nc1nc2c(cnn2CCN2CCc3ncccc3C2)c2nc(-c3ccco3)nn12,8.32,8.293347290179755
COc1cncc(-c2cc(NC(=O)CN3CCOCC3)nc(-n3nc(C)cc3C)n2)c1,7.855,7.847238725709633
COc1cccc(-c2nc(Cc3ccc(C)c(C)c3)n[nH]2)c1,7.7,6.700947780388891
Nc1nc(C(=O)NCc2cccc3cccnc23)c2cc(F)ccc2n1,8.36,8.263534547000848
CCN(CC)CCCCCCCC(=O)Nc1ccc(C(=O)Nc2nccs2)cc1,6.89,6.660192827599996
Cc1cc(-c2nnc(N)nc2-c2cc(F)cc(F)c2)cc(C)n1,7.779999999999999,7.808937426653845
CNc1ccccc1C(=O)/N=C(\N)Nc1nc(C)c2ccccc2n1,5.06,5.437684633271907
CC(=O)Nc1nc(-c2ccccc2)c(-c2noc(C)n2)s1,6.72,6.579537112074048
CN(C)C(=O)c1cccc(-c2nc(N)c3cc(CN4CCC(F)CC4)sc3n2)c1,5.65,5.851847977266434
CCCCn1c(=O)[nH]c2nc(-c3cnn(Cc4ccccc4)c3)[nH]c2c1=O,5.47,5.918655924934396
CCn1nc(-c2cccc(-c3cccc(C(=O)NCCC4CCCN4C)c3)c2)cc(NC(=O)Nc2c(Cl)cncc2Cl)c1=O,8.3,7.49093756347943
CC(=O)Nc1cc(-c2cccc(C)c2)nc(-n2nc(C)cc2C)n1,8.15,8.178513264411018
CSc1cccc2c(C(=O)NCc3cccc4cccnc34)nc(N)nc12,8.11,8.08287163446171
Nc1nc(-c2ccncc2)c2c(n1)-c1ccccc1C2=O,8.34,8.417450079871347
CC(=O)Nc1cc(-c2cc(F)cc(F)c2)nc(-n2nc(C)cc2C)n1,8.4,8.351091136363628
COc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1OC,8.28,8.262145558173621
Nc1nc(N[C@H](CO)Cc2ccccc2)nc2c1ncn2[C@@H]1C[C@H](n2ncc3ccccc32)[C@@H](O)[C@H]1O,5.27,5.668559649388154
O=C(c1ccncc1)c1nc(NCc2cccnc2)nc2ccsc12,5.71,6.0407145351068285
C[C@H]1CCC[C@@H](C)N1Cc1cc2c(N)nc(-c3ccco3)nc2s1,8.28,7.950027869145117
N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,5.113333333333333,5.027948108530126
CCCn1c(=O)c2[nH]c(-c3ccc(OC(CC)C(=O)Nc4ccc(F)cc4)cc3)cc2n(CCC)c1=O,7.72,7.34331100217494
Nc1nn(-c2ccccc2Cl)nc1C(=O)CCc1ccccc1,6.2,6.2554319810667645
C[C@@H]1Oc2ccc(Nc3ncnc4c3oc3ccccc34)cc2NC1=O,5.92,5.823209205715655
CC(C)(C)CC(=O)Nc1ccc(C(=O)Nc2nccs2)cc1,7.44,7.1242770031100076
Cc1ccc(C(=O)c2nc(NC(C)c3ccccn3)nc3ccsc23)s1,6.93,6.367861804808453
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(C(=O)NCCNC(=O)NC4CCN(c5ccccn5)CC4)nc32)[C@H](O)[C@@H]1O,8.4,8.39690999999999
CCCCC#Cc1nc(NCc2cccc(Br)c2)c2ncn([C@H]3[C@H](O)[C@H](O)[C@@H]4C[C@@H]43)c2n1,5.5,5.639990948718054
CONc1nc(C#Cc2ccc(CC#N)cc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.51,5.595904870561363
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCCCCCCNC(=O)c4ccc(-c5sc(N)c(C(=O)c6ccccc6)c5-c5cccc(C(F)(F)F)c5)cc4)ncnc32)[C@H](O)[C@@H]1O,7.25,6.670037380214719
Cc1cc(C)n(-c2cc(NC(=O)Cc3ccc(F)c(F)c3)nc(-c3ccc(C)o3)n2)n1,8.3,8.351374469696959
CCCCn1cc2c(nc(NC(=O)Nc3ccc4c(c3)OCO4)n3nc(-c4ccco4)nc23)n1,6.42,6.491522484874
Cn1c(-c2cccc(F)c2)nc2c(N)nc(C#CC3(O)CCCCC3)nc21,7.8,7.38464795641701
CCCn1c(=O)c2nc(-c3ccc(OCc4noc(-c5ccccc5OC)n4)cc3)[nH]c2n(CCC)c1=O,6.585,5.7529249482895946
Cc1ccc(-c2cc(C(=O)NCc3ccccn3)nc(C(C)C)n2)o1,5.76,6.116935299108661
CCCN(CCCNC(=O)CCCCCCCCCCCNC(=O)CCCOc1ccc(CCNc2nc(N)n3nc(-c4ccco4)nc3n2)cc1)CCc1cccc2c1CC(=O)N2.O=C(O)C(F)(F)F,5.97,6.515347859626258
CNc1ncc(C(=O)OCc2ccc(Cl)cc2)c2nc(-c3ccco3)nn12,7.14,7.142425210181114
O=C(Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1)C1CC1,6.72,6.5499858623116225
Nc1nc(NC(=O)CCc2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.34,5.942102733960773
Nc1nc(C(=O)NCc2ccccc2)cc(-c2ccco2)n1,8.12,8.15894419821308
C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(NCc3cccc(I)c3)ncnc21,6.176666666666667,6.035074684156946
CCOC(=O)CCCOc1ccc(CCNc2nc(N)n3nc(-c4ccco4)nc3n2)cc1,7.3,7.2974463254613715
C[C@H](NC(=O)n1cnc2c(-c3ccco3)nc(N)nc21)c1ccccc1,8.7,8.193622864802524
OC1CO[C@@H](n2cnc3c(NCc4cccc(Br)c4)nc(Cl)nc32)[C@H]1O,7.89,6.71250374561349
C=CCCn1cnc2c(N)ncnc21,5.07,5.0050396380180375
COCCOc1ccc(N2CCN(CCN(C)c3cc4nc(-c5ccco5)nn4c(N)n3)CC2)cc1,8.6,8.59612900670428
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCC(O)(c5ccccc5)CC4)cc3)cc2n(CCC)c1=O,5.94,6.347359287255847
CCCCC#Cc1nc(N)c2ncn([C@@H]3O[C@H](CSC(C)C)[C@@H](O)[C@H]3O)c2n1,5.44,5.9052730078116085
COCCCn1c(NC(=O)c2ccccc2Cl)nc2cc(C(=O)NCc3cccc(OC)c3)ccc21,5.33,5.892636551733826
OC[C@H]1O[C@@H](n2cnc3c(N[C@@H]4CCSC4)ncnc32)[C@H](O)[C@@H]1O,5.01,5.206814484566804
Nc1nc2c(cnn2CCCc2ccccc2)c2nc(-c3ccco3)nn12,8.6275,8.430847311607357
Nc1nc2c(cnn2CCc2ccc3nc(N4CCOCC4)ccc3c2)c2nc(-c3ccco3)nn12,8.74,8.685707202762883
O=c1c2c(nc3ccccn32)n(Cc2ccccc2)c(=O)n1Cc1ccccc1,4.59,5.539133529350651
COCCOc1ccc(N2CCN(CCn3ncc4c3nc(N)n3c(=O)n(Cc5cccc(Cl)c5)nc43)CC2)c(F)c1,7.81,6.936849313121531
Nc1nc(Cl)nc2c1ncn2[C@@]12C[C@H](O)[C@H](O)[C@@H]1C2,5.5,5.500346256551853
CC(C)(C)CC(=O)Nc1ccc(C(=O)Nc2nccs2)cc1Cl,7.66,7.447148231225359
O=C(c1ccc(C(=O)N2CCCCCC2)cc1)c1cnc2ccc(F)cn12,7.92,6.996491709623601
Cn1c(-c2ccco2)nc2c(N)nc(C#CC3(O)CCCCC3)nc21,7.96,7.770140591564866
Nc1nc2ccc(Cl)cc2c2cn(-c3ccccc3)nc12,5.24,5.621693454293365
Cn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(Cc5ccccc5)CC4)cc3)cc2n(C)c1=O,5.81,6.168053946878916
CCC(=O)N[C@H]1C[C@@H](n2cnc3c(NC(CC)CC)nc(NCCc4cn(C(C)C)cn4)nc32)[C@H](O)[C@@H]1O,8.09,7.6047660575587335
Nc1nc(NCc2ccccn2)nc2sc(-c3ccco3)nc12,9.146666666666668,8.588997030081446
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(Cl)cc5)CC4)nc32)[C@H](O)[C@@H]1O,7.555,7.334866206727545
CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,6.42,6.33989288157917
N#Cc1cccc(C(=O)Nc2nc3cc(C(=O)N4CCCCC4)cnc3n2Cc2cccnc2)c1,6.63,6.605549367790907
Cc1cc(O)c(C(C)C)cc1N=C1CSC(=O)N1,5.75,5.233803093653202
Cn1cc2nc(N)n3nc(-c4ccco4)nc3c2n1,8.09,8.002684282331563
O=C(Nc1cnc(-c2ccncc2F)c(-c2ccncc2)n1)C1CC1,5.88,6.3169406834635735
CNC(=O)[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)nc(N)nc32)[C@H](O)[C@@H]1O,5.9,5.7866917450342505
O=C(c1cccnc1)c1nc(NCc2cccnc2)nc2ccsc12,5.93,6.055532094699257
CCOC(=O)c1nc(NC(=O)c2ccc(F)cc2)nc2nn(CCc3ccccc3)cc12,5.21,5.333943970502812
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(Br)cc4)cc3)[nH]c2n(CCC)c1=O,5.785,6.491642441075901
Cn1c(=O)c2[nH]c(-c3ccccc3)cc2n(C)c1=O,6.32,5.947942067646949
CCCn1c(=O)c2nc([C@H]3CC[C@H](C(=O)NCCN(C)C)CC3)[nH]c2n(CCC)c1=O,6.78,6.355836011696942
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccccc4C(C)=O)cc3)[nH]c2n(CCC)c1=O,6.37,6.648331084025699
CCCOc1cc(NC(=O)CC)nc(SC)n1,6.4,6.1902007021709435
N#Cc1c(-c2ccc(Cl)cc2)cc(-c2ccco2)nc1N,6.85,6.898170685032909
Nc1nc(-c2ccc(C3CC3)o2)nc2sc(Cc3ccccc3)cc12,6.58,6.874932152910309
Nc1nc(Cl)c2cn(CCc3ccccc3)nc2n1,5.43,5.698633622647576
CC(=O)Nc1cc(-c2ccnc(N3CCOCC3)c2)nc(-n2nc(C)cc2C)n1,7.92,7.985696016483507
CCn1nnc([C@H]2O[C@@H](n3cnc4c(NCc5ccco5)ncnc43)[C@H](O)[C@@H]2O)n1,6.865,6.864494067204114
CCN(CCc1ccccn1)C(=O)c1cc(N)c2nc(-c3ccc(Br)o3)nn2c1,7.12,7.2305969307042925
O[C@@H]1CS[C@@H](n2cnc3c(NCc4cccc(F)c4)ncnc32)[C@@H]1O,5.9,6.466105881039194
CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(Cl)c4)nc(N)nc32)[C@H](O)[C@@H]1O,6.4,6.414966381508591
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(C(=O)NCCNC(=O)NCc4ccccc4)nc32)[C@H](O)[C@@H]1O,8.22,8.291361953748014
O=C(c1ccco1)c1nc(C(F)(F)F)nc2ccsc12,7.48,6.900972977337221
CCCn1c(=O)c2c(cc(-c3ccc(N)cc3)n2O)n(CCC)c1=O,6.62,6.303791528760833
Cc1cccc(NC2=C(N)C(=O)c3ccccc3C2=O)c1,6.1,5.834735288141619
O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NCc3cccc(Cl)c3)nc(C#Cc3ccccc3)nc21,6.17,5.885964190437056
OC[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1O,7.153333333333333,6.189230308043119
Cc1ccc(-c2nc(N)c3nn(Cc4ccccc4O)cc3n2)o1,7.42,7.525464463670786
Nc1nc(-c2ccco2)nc2sc(CNC3CCCCC3)cc12,6.77,7.131284231788779
Nc1nc(-c2ccccc2)cn2c(=O)n(-c3ccccc3O)nc12,6.63,6.730878007386907
Cn1c(=O)c2[nH]c(-c3ccc(OCCCn4ccnc4)cc3)nc2n(C)c1=O,10.38,9.794391861444918
CCOC(=O)c1cnc(NCCN)n2nc(-c3ccco3)nc12,6.08,6.525845218276567
CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)c3ccc(F)cc3)sc12,7.66,7.423144759436371
CCCn1cc2c(nc(NC(=O)C(c3ccccc3)c3ccccc3)n3nc(-c4ccco4)nc23)n1,7.33,7.002318261423253
O=c1oc2c(O)c(O)ccc2cc1-c1ccsc1,4.83,5.10570053679505
Nc1nc(-c2ccco2)nc2sc(CN3CC=CCC3)cc12,8.19,8.002309527782636
Cc1ccc(C(=O)Nc2nc(-c3ccccc3)c(-c3nc(N)nc(N(C)C)n3)s2)cc1,6.25,6.336575034273326
Nc1nc(-c2ccco2)c2nnn(Cc3ccc(F)cc3F)c2n1,8.7,8.526247104036056
COC(=O)CCCCCCCCCCCNC(=O)CCCOc1ccc(CCNc2nc(N)n3nc(-c4ccco4)nc3n2)cc1,6.36,6.659573282660135
CC(=O)Nc1cc(-c2cc(O)cc(F)c2)nc(-n2nc(C)cc2C)n1,8.7,8.470713636363643
O=C(Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1)C1CCCCC1,6.68,6.47319751464544
CC(=O)Nc1cc(N2CCCCC2)nc(-n2nc(C)cc2C)n1,7.11,7.086478804221327
C=C(c1ccccc1)c1cc2c(N)nc(-c3nc(C)cs3)nc2s1,7.51,7.113282124489112
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(NCCc4ccc(N)cc4)nc32)[C@H](O)[C@@H]1O,8.2,7.818920183836869
N#Cc1cncc(Cc2ccc3c(c2)-c2nc(N)nc(-c4ccccc4)c2C3=O)c1,8.85,8.838632724369019
CCOC(=O)c1cnc(NNC(=O)OC(C)(C)C)n2nc(-c3ccco3)nc12,6.08,6.342193788902123
COc1cccc2c1nc(N)n1nc(CN3CCN(c4cccnc4)C[C@H]3C)nc21,7.4,7.506945266168613
COc1ccc2c(c1)oc1c(-c3ccncc3)c(C#N)c(N)c(C#N)c12,5.57,5.667894774980105
CCCn1c(=O)c2[nH]c(-c3ccc(OC(C)C(=O)O)cc3)cc2n(CCC)c1=O,6.0,6.2893754959790495
